Date,Open,High,Low,Close,Adj Close,Volume,RBA,FED,CPI
1/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
2/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
3/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
4/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
5/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
8/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
9/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
10/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
11/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
12/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
15/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
16/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
17/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
18/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
19/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
22/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
23/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
24/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
25/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
26/02/1988,2.524374,2.524374,2.524374,2.524374,0.712189,0,17.5,9.97,48.4
29/02/1988,null,null,null,null,null,null,17.5,9.97,48.4
1/03/1988,2.428512,2.428512,2.428512,2.428512,0.685144,0,17.5,9.97,48.4
2/03/1988,2.428512,2.428512,2.428512,2.428512,0.685144,0,17.5,9.97,48.4
